"stripped_author","distil_author_only","partial_token_set","token_set","token_sort","std","std_range"
"hollander jan d","john of holland","75.0","66.66666666666666","66.66666666666667","4.811252243246883","4"
"gennaro giuseppe aurelio di 17011769","gennadius of marseilles","51.28205128205128","33.89830508474576","33.89830508474576","10.036510546538475",""
"taurinus stephan","stieroxel istvan approximately 14851519","45.16129032258065","25.454545454545453","25.454545454545453","11.377694454411396",""
"abaunza pedro de 15991649","abbo monk of st germain approximately 850approximately 923","36.0","28.915662650602414","28.915662650602414","4.090144075704816","4"
"vega pedro de la","vega garcilaso de la","100.0","76.92307692307692","61.111111111111114","19.557216573213008",""
"cardano gerolamo 15011576","cardano girolamo 15011576","100.0","96.0","96.0","2.3094010767585034","2"
"reusner nickolas","reusner nikolaus 15451602","100.0","73.17073170731707","73.17073170731707","15.489885270941178",""
"alfonso francisco si","petrus alfonsi 10621110","52.94117647058824","41.86046511627907","41.860465116279066","6.3974516832229416",""
"hostus mathaeus","hostius","92.3076923076923","54.54545454545455","54.54545454545454","21.802038137230625",""
"suarez cipriano 15241593","suarez francisco 15481617","100.0","65.3061224489796","65.3061224489796","20.030519543313545",""
"cressolles louis si 15681634","crespin jean 1572","46.666666666666664","40.0","40.0","3.8490017945975037","3"
"gelio aulo","gellius aulus","73.6842105263158","69.56521739130434","69.56521739130434","2.3781017952890817","2"
"sacchini francesco si 15701625","platina 14211481","34.48275862068966","26.086956521739125","26.086956521739136","4.847318601891912","4"
"avila y zuniga luis de","avitus saint bishop of vienne","45.16129032258065","39.21568627450981","39.21568627450981","3.4326960976486287","3"
"sala paschasio","paschasius diaconus","75.0","54.54545454545455","54.54545454545454","11.809437324333256",""
"maittaire michel 16681747","maittaire michael 16671747","100.0","94.11764705882354","94.11764705882352","3.396178054056622","3"
"schneidewini jean","schneidewin friedrich wilhelm 18101856","76.47058823529412","50.90909090909091","50.90909090909091","14.757937362173323",""
"valerio flaco cayo","valerius flaccus gaius","55.55555555555556","55.0","55.00000000000001","0.320750149549791","0"
"varron marco terencio","varro marcus terentius","76.19047619047619","79.06976744186046","79.06976744186046","1.6623595790620447","1"
"hagen guillaume van der","hagen hermann 18441898","100.0","48.888888888888886","40.0","32.381471102806515",""
"livio tito","livy","85.71428571428572","42.857142857142854","42.85714285714286","24.743582965269677",""
"manuzio aldo ca14421515","manuzio aldo 1449 or 14501515","100.0","76.92307692307692","57.692307692307686","21.182963643408087",""
"landivar rafael 17311793","landino cristoforo 14241504","37.5","31.372549019607845","31.372549019607842","3.5376854729756477","3"
"apuleyo lucio","apuleius","76.92307692307692","57.142857142857146","57.14285714285714","11.420115214739848",""
"vossius gerard joannes 15771649","vossius gerardus joannes 15771649","100.0","96.875","96.875","1.8042195912175805","1"
"persio flaco aulo","persius","76.92307692307692","41.666666666666664","41.666666666666664","20.35529795219834",""
"ericeira fernando de meneses conde de 16141699","ericus olai 1486","44.44444444444444","33.89830508474576","32.25806451612904","6.613361478531807",""
"alexander of hales ca 11851245","alexander of hales approximately 11851245","100.0","94.73684210526315","81.69014084507043","9.42663060227958",""
"ausonio decio magno","ausonius decimus magnus","73.6842105263158","76.19047619047619","76.19047619047619","1.4469931558637203","1"
"folengo teofilo 14961544","folengo teofilo 14961544","100.0","100.0","100.0","0.0","0"
"ferrari guido si 17171790","ferrari giovanni battista 15841655","100.0","50.847457627118644","50.847457627118644","28.37823357033754",""
"pontio legionensi basilio","pontius saint deacon of carthage","44.89795918367348","38.59649122807018","38.59649122807017","3.638154220457368","3"
"potesta felix ofm","pottier f g","57.14285714285714","50.0","50.0","4.12393049421161","4"
"agnelo de ravena","agnellus of ravenna abbot","68.75","63.41463414634146","63.41463414634146","3.080374911834894","3"
"quintin jean 15001561","quintilian","82.35294117647058","45.16129032258065","45.16129032258065","21.47260963209993",""
"billet pierre paul","billy jacques de","61.53846153846154","52.94117647058823","52.94117647058824","4.963644848236603","4"
"sirmond jacques si 15591651","sirmond jacques 15591651","100.0","100.0","94.11764705882352","3.3961780540566266","3"
"bossulus matthaeus","bosscha johannes 17971874","52.94117647058824","41.86046511627907","41.860465116279066","6.3974516832229416",""
"vergilio polidoro","vergil polydore 14701555","81.25","63.41463414634146","63.41463414634146","10.297253276705217",""
"juan casiano santo ca 360ca 432","cassian john","75.0","41.86046511627907","41.860465116279066","19.133119385935274",""
"weber friedrich august","weber ernst 1873","100.0","47.61904761904762","47.36842105263158","30.314765622559985",""
"brasavola antonio musa 15001555","brasavola a m antonio musa","100.0","91.66666666666667","80.70175438596492","9.678980916979782",""
"salviani ippolito","salvian of marseilles","66.66666666666667","57.89473684210526","57.89473684210527","5.064476045523035","5"
"sereno samonico quinto","serenus sammonicus quintus","77.27272727272727","79.16666666666667","79.16666666666666","1.093466418919748","1"
"amato lusitano","amato di montecassino","100.0","62.857142857142854","62.857142857142854","21.444438569900388",""
"aureliano celio","aurelianus caelius","80.0","78.78787878787878","78.78787878787878","0.6998185081086408","0"
"ferrari de gradi giovanni matteo","ferrari giovanni battista 15841655","100.0","66.66666666666666","51.515151515151516","24.804099308704394",""
"angelucci teodoro","angeli pietro 15171596","66.66666666666667","51.282051282051285","51.28205128205128","8.882311833686552",""
"gabuccini girolamo","gabuccini girolamo active 16th century","100.0","100.0","64.28571428571428","20.619652471058068",""
"scribonius largus","scribonius largus","100.0","100.0","100.0","0.0","0"
"cardano girolamo","cardano girolamo 15011576","100.0","100.0","78.04878048780488","12.673542494406421",""
"chokier jean 15711656","jacob emile 18671953","50.0","48.78048780487805","48.78048780487805","0.7040856941336896","0"
"pasquali carlo 15471626","pascoli giovanni","53.84615384615385","35.8974358974359","35.89743589743589","10.362697139300977",""
"grynaeus simon 14931541","aurea capra simon","100.0","45.45454545454545","44.99999999999999","31.62386552152371",""
"herberstein sigmund von 14861566","herberstein sigmund freiherr von 14861566","100.0","100.0","87.67123287671232","7.1180170174063475",""
"trogo pompeyo","trogus pompeius","76.92307692307692","71.42857142857143","71.42857142857143","3.172254226316622","3"
"fedro","phaedrus","60.0","46.15384615384615","46.15384615384615","7.994080650317896",""
"nepote cornelio","nepotianus januarius","53.333333333333336","45.714285714285715","45.714285714285715","4.398859193825721","4"
"plinio cecilio segundo cayo 62114 dc","pliny the younger","51.61290322580645","30.188679245283012","30.188679245283023","12.369281482334038",""
"guadalupe jeronimo de","vitoria francisco de 14861546","100.0","32.0","31.999999999999996","39.25981830489455",""
"ildefonso santo 607667","ildephonsus saint","75.0","61.53846153846154","61.53846153846154","7.77202285447573",""
"sannazaro jacopo ca 14551530","sannazaro jacopo","100.0","100.0","72.72727272727273","15.745916432444336",""
"tausch caspar si 15941646","stieroxel istvan approximately 14851519","43.99999999999999","37.5","37.5","3.7527767497325635","3"
"clarke robert o cart","clarke john 16871734","100.0","46.15384615384615","44.99999999999999","31.42647409687787",""
"barclay john 15821621","barclay john 15821621","100.0","100.0","100.0","0.0","0"
"drouin renehyacinthe op 16801740","dracontius blossius aemilius","38.297872340425535","30.0","30.000000000000004","4.7907788294458316","4"
"le gendre louis 16551733","gennadius of marseilles","52.63157894736843","42.5531914893617","42.553191489361694","5.818759711877536","5"
"benoist rene","benoist eugene 18311887","100.0","73.6842105263158","62.857142857142854","19.102085430090316",""
"facundus hermeanensis","facundus of hermiane","100.0","78.04878048780488","78.04878048780488","12.673542494406421",""
"stewechius godescalcus 15511586","stewechius godescalcus 15511586","100.0","100.0","100.0","0.0","0"
"fontanini giusto","fonte bartolommeo 14451513","38.095238095238095","19.04761904761905","19.047619047619047","10.997147984564299",""
"lipsio justo 15471606","lipsius justus 15471606","100.0","86.36363636363636","86.36363636363636","7.872958216222171",""
"pez bernhard osb 16831735","peschwitz gottfried von 16311696","43.47826086956522","38.59649122807018","38.59649122807017","2.8184910166389066","2"
"ferrarius ioannes montanus 14851558","ferrari giovanni battista 15841655","65.51724137931035","55.072463768115945","55.072463768115945","6.030295165448865",""
"dupuyherbault gabriel","dupuy pierre 15821651","54.54545454545454","42.857142857142854","42.85714285714286","6.748249899618999",""
"regio vicentio si","bessarion cardinal 14031472","40.0","27.272727272727266","27.27272727272727","7.348094335140694",""
"trissino galeazzo","trissino giovanni giorgio 14781550","100.0","64.0","43.13725490196079","28.765216011444394",""
"stanyhurst richard 15471618","stanyhurst richard 15471618","100.0","100.0","100.0","0.0","0"
"wion arnold","hug arnold 18321895","100.0","70.58823529411765","46.666666666666664","26.713722419874017",""
"rader matthaus 15611634","radermacher ludwig 18671952","50.0","44.0","43.99999999999999","3.4641016151377566","3"
"naveau michel","navagero andrea","50.0","42.857142857142854","42.85714285714286","4.123930494211613","4"
"peltanus theodor anton si 1584","pelzer auguste 18761958","54.054054054054056","45.283018867924525","45.28301886792453","5.063959525783562","5"
"remi nicolas 15301612","remigius of auxerre","46.15384615384615","35.0","35.0","6.439676079422749",""
"isolani isidoro","isidore of seville saint","75.86206896551724","61.53846153846154","61.53846153846154","8.26973860377713",""
"caietanus costantinus","cajetan tommaso de vio 14691534","47.61904761904761","38.46153846153846","38.46153846153846","5.287090377194373","5"
"merula giorgio","merula giorgio 1494","100.0","100.0","84.84848484848484","8.747731351357968",""
"columela lucio junio moderato","columella lucius junius moderatus","82.75862068965517","83.87096774193549","83.87096774193549","0.6422138700663255","0"
"leoniceno niccolo","leonin active 12th century","52.17391304347826","32.55813953488372","32.55813953488372","11.325172115549785",""
"platter felix","pufendorf samuel freiherr von 16321694","46.15384615384615","27.450980392156865","27.450980392156865","10.798104582128746",""
"rouppe ludovicus","roulers adrien de","46.15384615384615","42.42424242424242","42.42424242424242","2.1532877172573466","2"
"camanes pedro","paul the camaldolese","61.53846153846154","54.54545454545455","54.54545454545454","4.037414469857525","4"
"bernardino de san antonio osst","bernardino da siena saint 13801444","100.0","59.375","59.375","23.454854685828547",""
"scotti giulio clemente 16021669","erigena johannes scotus","46.51162790697675","37.03703703703704","37.03703703703704","5.470157589221262","5"
"costa juan ca 1550 1597","mariana juan de 15361624","100.0","46.808510638297875","38.297872340425535","33.43879499042917",""
"magri domenico 16041672","magliabechi antonio 16331714","62.22222222222222","54.90196078431372","54.90196078431373","4.226354911714907","4"
"juvenco cayo vecio aquilino s4","juvencus caius vettius aquilinus","73.6842105263158","70.96774193548387","70.96774193548387","1.5683538721619739","1"
"guntherus ocist","gunzo of novara","46.15384615384615","40.0","40.0","3.5529247334746197","3"
"vitriaco giacomo de","jacques de vitry 11701240","100.0","45.45454545454545","45.45454545454546","31.49183286488868",""
"juvenal decio junio","juvenal","100.0","100.0","53.84615384615385","26.646935501059648",""
"astruc jean 16841766","astruc jean 16841766","100.0","100.0","100.0","0.0","0"
"castro rodrigo de 15461627","jimenez de rada rodrigo approximately 11701247","100.0","55.55555555555556","52.77777777777778","26.498311150470713",""
