author,dll_author_id
Lucifero da Cagliari,A5049
Manegold von Lautenbach,A5061
Nestorius,A5043
Olbert de Gembloux,A5044
Onulf‏ ‎von Speier‏ ‎,A5038
Payen de Chartres,A5045
Ælfrēd,A5066
Konrad von Hirsau,A5076
Lantbert von Deutz,A5062
Laurentius Mellifluus,A5070
San Leandro de Sevilla,A5060
Leo I,A5067
Lucius Ampelius,A5058
Lupus de Olmeto,A5064
Hrabanus Maurus,A5071
Mappinius Remensis,A5069
Marcellinus papa,A5059
Marcellus Episcopus,A5065
Heiric d'Auxerre,A5097
Enrico da Pisa,A5095
Hieronymus Stridonensis,A5096
Lampert of Hersfeld,A5082
Airard de Vézelay,A5101
Magnus von Reichersberg,A5081
Marbod de Rennes,A5079
Heinrich IV. von Lichtenau,A5109
Helpéric d'Auxerre,A5108
Hildebert von Le Mans,A5112
Lactantius,A5102
Marcus Cetius Faventinus,A5119
Moelbrigte,A5118
Martino Canal,A5116
Martinus Turonensis,A5099
Maximus Taurinensis,A5098
Hariulf d'Oudenbourg,A5155
Helmold von Bosau,A5126
Arrigo da Settimello,A5136
Heribert von Eichstätt,A5134
Hilaire,A5124
Johannes de Sancto Vincentio,A5152
Marcus Minucius Felix,A5123
Marcus Tullius Cicero,A5129
Marcus Valerius Martialis,A5133
"Marius, d'Avenches",A5122
Victorinus Afer,A5127
Martinus Bracarensis,A5121
Otto Colonna,A5125
Matthieu de Vendôme,A5131
Maximus Constantinopolitanus,A5120
Hegesippus Palaestinus,A5139
Honorius I,A5147
Hugo de Folieto,A5153
Humbert,A5145
Jacobus Gaetani Stefaneschi,A5150
Idatius Aquae Flaviensis,A5166
Embricho von Würzburg,A5148
Iustus Urgellensis,A5154
Hugutio,A5169
Mercurius,A5177
Iustinianus I Augustus,A5173
Iustinus,A5179
Johannes Hymmonides,A5160
Johannes Moschus,A5168
Jean d'Auville,A5176
Gildas Sapiens/ Gildas Badonicus,A5206
Gottschalk der Sachse,A5188
Guibert de Nogent,A5194
Hormisdas Papa,A5196
Iacobus Diaconus; Eustochius interpres,A5198
Johann of Salisbury,A5185
Johannes Chrysostomus,A5178
Giovanni I,A5184
Gelasius I,A5211
Gerbertus Aureliacensis,A5208
Gilles de Paris,A5215
Gui de Bazoches,A5207
Hrotsvit von Gandersheim,A5200
Ugo de porta Ravennate,A5199
Iulius Valerius,A5201
Johannes of Wurzburg,A5202
"Girard, Archbishop of York",A5233
Jonas of Orléans,A5222
Fabius Claudius Gordianus Fulgentius,A5219
Gaudenzio di Brescia,A5232
Yosef ben Matityahu / יוסף הכהן בן מתתיהו,A5256
Florent d'Orange,A5269
Georgius Florentius,A5257
Gilbert de la Porrée,A5241
Clemens Scottus,A5267
Dícuil,A5286
Evagrius Antiochensis,A5264
Faustinus,A5265
Francon de Liège,A5253
Frithegod,A5297
Claude,A5278
Columbán,A5273
Constantius Chlorus,A5279
Decimus Magnus Ausonius,A5314
Desiderius of Monte Cassino,A5289
Ennodius Ticinensis,A5313
Ermenrich von Elwangen,A5309
Cosmas Japygus Materiensis,A5310
Dhuodha,A5301
Drepanius Florus,A5335
Dúngal,A5315
Fastidius Britanniae,A5296
Crundmáel,A5319
Deusdedit,A5323
Donizone di Canossa,A5326
Elpis,A5318
Arnoul de Lisieux,A5355
Aurelius Ambrosius,A5347
Aubert de Cambrai,A5366
Aynard de Saint-Èvre,A5346
Ebbon de Reims,A5371
Bǣda,A5363
Benedictus Crispus,A5348
Cerealis Castellensis,A5375
Adeodatus I,A5332
Abbon de Saint-Germain-des-Prés,A5397
Arnolfo di Milano,A5361
Baquiario,A5365
Bérenger de Tours,A5394
Berno von Reichenau,A5380
Bernard de Chartres,A5392
Bernard de Fontaine,A5377
Ouen de Rouen,A5385
Dietwin‏ ‎von Lüttich,A5388
Censorinus,A5390
Eugenio de Toledo,A5369
Eumenius Augustodunensis,A5368
Eusebius Pamphili,A5343
Benedetto da Norcia,A5360
Bertario di Montecassino,A5396
Boniface II,A5398
"Winfrid, Wynfrith, Wynfryth",A5391
Bonizone di Sutri,A5376
Braulio de Zaragoza,A5411
Bruno di Segni,A5389
Brun von Querfurt,A5374
Byrhtferth,A5387
Césaire d'Arles,A5405
Hugues de Saint-Cher,A5378
Eucher de Lyon,A5383
Eusebio di Vercelli,A5384
Adam von Bremen,A5420
Adémar de Chabannes,A5415
Ælfrīc,A5423
Æthelwulf,A5414
Alulfus von Tournai,A5433
Konrad von Brauweiler,A5402
Burchard von Worms,A5401
Brun Candidus von Fulda,A5404
Cassius Felix,A5412
Castor d’Apt,A5403
Adalbéron de Laon,A5418
Naomh Adhamhnán,A5424
Adam of Balsham,A5428
Aelius Donatus,A5426
Æthelwold,A5430
Alexandre de Villedieu,A5434
Alpert von Metz,A5445
Alphanus Episcopus Beneventanus,A5449
Amalarius von Metz,A5437
Bruno von Würzburg,A5406
Childebert II,A5427
Aileranus Sapiens Monachus Clonardensis,A5447
Aimoin de Fleury,A5439
Alain de Auxerre,A5442
Alcuin,A5450
Alexander Nequam,A5438
Alger de Liège,A5441
Sextus Amarcius,A5440
Amato di Montecassino,A5444
Ammianus Marcellinus,A5452
André le Chapelain,A5454
André de Fleury,A5457
Anselmo II di Lucca,A5453
Anselmo di Besate,A5456
Anselme de Liège,A5468
Antonius discipulus Simeonis Stylitae,A5455
Aldo Manuzio,A5474
Arnau de Vilanova,A5476
Durand de Troarn,A5489
Anastasio de Massimi,A5462
Angelome de Luxeuil,A5461
Anicius Manlius Severinus Boethius,A5469
Anselme de Laon,A5464
Antonius Musa,A5459
Arnobius Afer,A5479
Arnobius Iunior,A5481
Augustinus Hipponensis,A5497
Bertier‏ ‎d'Orléans‏,A5487
Hugues de Cluny,A5492
Wolfhelm von Brauweiler,A5483
Aurélien de Réomé,A5495
Aurélien d'Arles,A5501
Bernard de Morlaix,A5494
Bernard‏ ‎d'Angers,A5485
Bernard de Meung,A5490
Bernold von Konstanz,A5493
Bernward von Hildesheim,A5484
Berthold von Reichenau,A5488
Æthelberht,A5505
Flavius Magnus Aurelius Cassiodorus Senator,A5508
Fulbert de Chartres,A5510
Vittore Fausto,A5482
Adriano Castellesi,A5473
Asser,A5500
Agostino Patrizi Piccolomini,A5504
Avit de Vienne,A5499
Baudri de Bourgueil,A5506
Eulogio de Córdoba,A5502
Notcerus Balbulus,A5516
Odon de Cluny,A5521
Ordericus Vitalis,A5529
Osbern Pinnock,A5517
Gentien Hervet,A5519
Jordanes,A5527
Julius Firmicus Maternus,A5524
Saint Nizier,A5520
Nigellus de Longo Campo,A5528
Optatus Milevitanus,A5518
Osius Cordubensis,A5526
Publius Ovidius Naso,A5522
Radulfus Ardens,A5531
Udalrichs of Bamberg,A5541
Wilhelm von Hirsau,A5539
Guillaume de Conches,A5542
Wolfhere von Hildesheim,A5536
"Padraigh, Naomh",A5533
Marco Girolamo Vida,A5557
Walrams of Naumberg,A5538
Marcus Fabius Quintilianus,A5545
Postumius Rufius Festus Avienus,A5550
Sulpicia,A5544
Adso de Montier-en-Der,A5551
Giovanni Pico della Mirandola,A5548
Johann Carl Friedrich Gauß,A5556
Gian Francesco Poggio Bracciolini,A5554
Giovanni Cotta,A5549
Giambattista Vico,A5547
Francesco Patrizi da Cherso,A5555
Marcus Manilius,A5565
"Guigues I, prieur de Chartreuse",A5575
Saint Andreas Krētēs,A5571
Caesarius von Heisterbach,A5576
Guillaume Perault,A5572
Thomas de Saint-Victor,A5574
Jean Buridan,A5584
Ulrich von Hutten,A5581
Johann Hussgen,A5579
Pedro Hispano,A5585
Huldrych Zwingli,A5582
Thomas Campion,A5559
Marcus Tullius Laurea,A5562
Quintus Lutatius Catulus,A5560
Aemilius Macer,A5566
Serius Clodius,A5563
Publius Eutrapelus Volumnius,A5567
Lucius Septimius Bassianus,A5586
Ugo Boncompagni,A5578
David Hume of Godscroft,A5617
Johannes Kerckmeister,A5616
Andrea Della Rena,A5597
Girólamo Fracastoro,A5606
Antonio Bonfini,A5608
Johann Burmeister,A5613
Pietro Carmeliano,A5612
Baldassare Castiglione,A5614
Alexandre (atelier),A5599
Guillaume Budé,A5600
José de Acosta,A5598
Pietro Bembo,A5607
Johannes Bissel,A5611
Edward the Confessor,A5609
Lodovico Lazzarelli,A5618
Hermann Schottenius,A5620
Thomas Wilson,A5622
Jean de Roquetaillade,A5623
John Fre,A5624
Jean Witz,A5619
Jakob Wimpfeling,A5630
Pietro Antonio Boni,A5631
Conrad Kürsner,A5588
Théodulf d'Orléans,A4980
Melchiades papa,A4993
Francisco de Vitoria,A3694
Salvien de Marseille,A4789
Marcus Valerius Messalla Rufus,A4594
Secundus of Trent,A4590
Lucius Aelius Stilo Praeconinus,A4579
Giovanni d'Andrea,A4388
Angelo Sani di Cure,A4237
Gilles de Corbeil,A3919
Tuve Nielsen,A4219
Jan van Ruusbroec,A4218
Filippo Beroaldo,A4095
Eerrijk de Put,A5936
Nicolaas Heinsius,A5937
Joseph Juste Scaliger,A4720
Karl Franz Urba,A5990
Christian Matthias Theodor Mommsen,A5992
Abū al-ʿAbbās al-Faḍl ibn Ḥātim Nayrīzī,A2491
"Balbillus, Ephesius, Barbillus, Ephesius",A2897
Ioannes Wachtler,A3230
Christophorus Sidonius,A3256
"Albinus, poet.",A3447
"Gaius, iur., Gaius Iurisconsultus",A3454
Titius grammaticus,A3474
Marcius uates,A3597
Alfius Avitus,A3667
"Iustinianus, Justinian, Digest",A3822
Terentianus Maurus,A4253
Asmonius,A4514
"Imp. Marcus Ulpius Traianus, Trajan",A4528
Didascaliae et Per. in Terentium,A4569
Calcicius,A4544
Pseudo-Probus,A4588
Fabius Pictor,A4635
"Gaius, iur.",A4619
Hadrianus,A4632
Lucius Annaeus Seneca iunior,A4655
"Servius, Sergius",A4777
Vergil,A4830
Guilelmus Blesensis,A4844
Lucius Annaeus Seneca senior,A4920
Publilius Optatianus Porfyrius,A4902
Annius Florus,A5047
L. Iunius Moderatus Columella,A5056
Albert of Gembloux,A5044
"Iustinianus, Justinian, Digest",A5173
C. Iul. Caes. Augustus Octavianus,A5195
"Decimus Iunius Iuvenalis, Juvenal",A5304
Aldus Manutius the Elder,A5474
"Arnaud de Ville-Neuve, Arnaldo de Villanueva",A5476
Apuleius Madaurensis,A5463
"Sulpicia, Caleni uxor",A5544
"Born, Honorius van den (1574-1646)",A5936
Janus Rutgersius,A4720
Thomas Theodor Crusius,A5989
"Marullo Tarcaniota, Michele d. 1500",A5552
"Corvinus, Laurentius",A5553
"Claudianus Mamertus, d. ca. 474",A5261
"Sedulius, 5th cent.",A5260
"Memmius, C., ca. 98-ca. 46 B.C.",A4586
"Sinnius Capito, 1st cent. B.C./1st cent. A.D.",A3628
"Augurinus, Sentius",A3625
"Alfenus Varus, P. (Publius), fl. 39 B. C.",A3626
Calpurnius Siculus,A910
"Cincius, L. (Lucius)",A907
"Philastrius, Saint, Bishop of Brescia, active 383-391",A555
Pescennius Festus,A2879
Agrippina Minor 15-59,A2920
Modestinus Poeta 5. bzw. 5./6. Jh. n. Chr,A2928
"Spartianus, Aelius, 3./4. Jh. (attributed author)",A3016
"Vopiscus, Flavius,  fl. 3./4. Jh. (attributed author)",A2990
Sulpicia 1st cent. B.C,A3028
Vespa 2./4. Jh. n. Chr,A3054
Thomas of Celano,A3076
Hosidius Geta,A3051
Lollius Urbicus,A3057
"Thomas, of Monmouth",A3077
Acholius,A3052
Septimius,A3074
Lindinus Poeta 5. bzw. 5./6. Jh. n. Chr,A3055
Pardulus Laudunensis,A3053
Drepanius Florus 5. Jh,A3094
"Aelius Paetus Catus, Sextus",A3093
Abbo Metensis ca. 627 – 643,A3060
Aelius Maurus,A3089
Caelestinus,A3047
Severus Sanctus Endelechius (Severus Rhetor),A3070
Octavianus,A3044
"Sempronius Tuditanus, Gaius",A3066
Aurelius Romulus,A3048
"Drusus, C.",A3045
Mavortius,A3068
"Actorius Naso, Marcus",A3043
"Jacopone, da Todi, 1230-1306",A3049
"Capitolinus, Julius, fl. 300 (attributed author)",A3038
"Theodosius, active 6th century",A3115
Vestricius Spurinna,A3085
Proterius Alexandrinus 454.,A3079
"Dexter, Flavius Lucius",A3114
Bonosus Poeta 5. bzw. 5./6. Jh. n. Chr,A3083
"Rusticus, Presbyter  5. Jh.",A3095
"Tanusius Geminus, v. 1. Jh. Chr.",A3080
Titius Aristo,A3086
Valens Mursiensis,A3084
Pompeius Planta,A3112
"Trebellius, Pollio, 3./4. Jh. (attributed author)",A3091
Stephanus Abbas 4. bzw. 6. Jh.,A3062
"Haslobius, Michael",A3096
"Rekared II. Westgotenreich, Ko?nig -621",A3081
"Capitolinus, Cornelius",A3097
Encolpius,A3082
Rubellius Blandus,A3071
"Clodius Thrasea Paetus, Publius gest. 66 n. Chr.",A3075
"Catiline, approximately 108 B.C.-62 B.C",A3072
"Cassius Longinus, Gaius, fl. 54-42 B.C.",A3116
"Chrestien, Florent, 1541-1596",A3133
"Lampridius, Aelius (attributed author)",A3117
"Sixtus II, Pope, -258",A3119
"Stigel, Johann 1515-1562",A3104
"Tamayo de Vargas, Tom�s, 1588-1641",A3107
Samuel Aniensis,A3101
Fabius Rusticus,A3092
"Bruttius, Person der Antike",A3098
"Cordus, Aelius Iunius",A3087
Calbulus Poeta 5. bzw. 5./6. Jh. n. Chr,A3102
"Antoninus, Honoratus, d. 437",A3105
"Coruncanius, Tiberius",A3099
"Iunius Arulenus Rusticus, Quintus",A3090
"Eucheria, Poeta, ca. 6./7. Jh.",A3088
Magnetes,A3103
"Florentinus, Poeta, 5. bzw. 5./6. Jh. n. Chr.",A3106
"Balbus, T. Ampius",A3100
Cato Africanus 5. Jh. n. Chr,A3078
"Parthenianus, Aemilius",A3110
"Pseudo-Alexander, of Tralles, ca. 525-ca. 605",A3120
"Cereta, Laura, 1469-1499",A3125
"Corbulo, Gnaeus Domitius d. 67",A3123
"Galba, Servius Sulpicius, Emperor of Rome, 3 B.C.-69 A.D.",A3147
"Gentili, Scipione, 1563-1616",A3130
"Mark, Pope, -336,  (SS Marcus)",A3134
Rufus of Ephesus,A3122
"Scheffer, Johannes Reichard",A3132
"Sergius, the Grammarian, fl. 515-517",A3135
"Stephanus, de Borbone, d. ca. 1261",A3128
Johannes Diaconus Romanus ca. 5./6. Jh.,A3113
Vipstanus Messalla,A3108
"Cosconius, Quintus",A3111
"Felix, Flavius 5. bzw. 5./6. Jh. n. Chr",A3109
Avitus Presbyter,A3131
"Decimator, Heinrich 1544-1615",A3118
"Alcimus Alethius, Latinus um 355 n. Chr",A3127
"Antonius monk, disciple of Simeon Stylites fl. 470",A3129
"Flavianus, Remmius,  (fl. ca 400)",A3137
"Gaunilo, active 11th century",A3121
Hégémonius,A3143
Lucianus de Caphargamala 5. Jh. (Lucianus Presbyter),A3126
"Map, Walter, fl. 1200",A3140
"Melissus, Paulus, 1539-1602",A3124
"Plancus, Lucius Munatius",A3138
"Pompey, the Great, 106-48 B.C.",A3148
"Scultetus, Tobias",A3145
"Balbus, Lucius Cornelius.",A3142
"Charlemagne, 742-814",A3139
Petrus Referendarius 5. bzw. 5./6. Jh. n. Chr,A3144
"Aurunculeius Cotta, Lucius gest. 53 v. Chr.",A3141
113470092,A3235
Albinus,A3447
"Gracchanus, M. Junius Congus (Marcus Junius Congus), 2nd/1st cent. B.C.",A3533
Numitorius,A3521
"Scaevola, Quintus Mucius, Poeta um 54 v. Chr.",A3536
Papinius  1. Jh. v. Chr./1. Jh. n. Chr.,A3525
"Verginius Rufus, L. (Lucius) 14-97",A3573
Gracchus Poeta 1. Jh. v. Chr./1. Jh. n. Chr,A3529
"Julius Montanus, d. 27",A3534
Lentulus 1st cent. B.C./1st cent. A.D.,A3543
Rufinus Antiochensis,A3517
Fabius Dossennus,A3569
"Capito, C. Ateius, d. 22 A.D.",A3568
Juventius 2nd cent. B.C.,A3570
"Paullus, Lucius Aemilius,  ca. 229-160 B.C.",A3576
"Brutus, Marcus Junius,  85?-42 B.C.",A3563
"Verrius Flaccus, Marcus",A3559
Parthenius Constantinopolitanus 5. Jh. n. Chr.,A3547
"Metellus Macedonicus, Q. Caecilius (Quintus Caecilius), ca. 188-115 B.C.",A3556
Dorcatius,A3567
"Gallus, C. Asinius (Caius Asinius), 41 B.C.-33 A.D",A3566
"Laelius, C., Sapiens,  ca. 190/185-ca. 128 B.C.",A3589
"Mucianus, C. Licinius fl. 52-77",A3596
Gavius Bassus,A3590
"Nero, Emperor of Rome 37-68",A3587
"Atherianus, Julius",A3594
Lucilius Iunior  fl. 4-64,A3592
"Manilius, Lucius um 97 v. Chr.",A3588
"Labeo, Marcus Antistius, ca. 48 B.C.-ca. 22",A3595
"Tiro, M. Tullius (Marcus Tullius), ca. 104-4 B.C.",A3550
"Valerius, L.,  fl. 53 B.C.",A3584
"Metellus, Quintus Caecilius, l. 216-179 B.C.",A3554
Scaevus Memor 1st cent,A3617
"Hortensius Hotalus, Q.",A3614
"Scipio Aemilianus, P. Cornelius (Publius Cornelius), Africanus minor 185 or 184-129 B.C.",A3615
"Gallus, C. Aelius, 1st cent. B.C.?",A3602
"Piso, Gaius Calpurnius  d. 65",A3601
"Clodius Licinus, C. 1st cent. B.C./1st cent. A.D.",A3603
"Valgius Rufus, C.",A3581
"Marcius, cn. vates",A3597
"Granius Flaccus, 1st cent. B.C.",A3579
"Lepidus Porcina, M. Aemilius (Marcus Aemilius),  fl. 137-125 B.C.",A3580
"Severus, Cornelius",A3619
"Annius Luscus, T., fl. 156-133 B.C.",A3630
"Gracchus, Gaius Sempronius 154-121 B.C.",A3616
Gallus Antipater fl. 268-306,A3609
"Messalla Corvinus, Marcus Valerius,  64 B.C.-ca. 8 A.D.",A3607
"Cremutius Cordus, A. (Aulus) d. 25",A3632
Bruttedius Niger ca. 6 B.C.-31 A.D.,A3641
"Lentulus Gaetulicus, Cn. Cornelius (Cneius Cornelius) d. 39",A3638
Vagellius 1. Jh. n. Chr.,A3642
Turnus,A3645
"Paconianus, Sex. (Sextus), d. 35",A3651
Septimius Serenus,A3636
Sabidius,A3649
"Pomponius Secundus, P. (Publius) 1st cent. A.D",A3631
"Paulus, Quaestor",A3650
"Scipio, Africanus ca. 236-183 B.C.",A3644
"Symmachus, L. Aurelius Avianius d. ca. 376",A3622
Alfius Avitus,A3667
"Aufustius, 1st cent. B.C.",A3674
Cornificius Gallus,A3648
"Varius Rufus, Lucius",A3656
Annianus,A3677
Aufidius Bassus fl. 1st cent. A.D.,A3684
"Cloatius Verus, 1st cent. B.C./1st cent. A.D.",A3680
"Cornificius Longus, fl. 44 B.C.",A3658
"Sulpicius Rufus, Servius,  d. 43 B.C.",A3661
Rabirius,A3659
"Ignatius, of Loyola, Saint, 1491-1556",A3716
Ablabius,A3711
Aemilius Sura,A3693
Arbonius Silo,A3690
"Joannes, Monachus, active 10th century?",A3730
"Scaligero, Giulio Cesare",A3719
Aemilius Asper,A3721
Albinovanus Pedo,A3702
"Labeo, Attius,  1st cent. A.D.",A3699
"Valla, Lorenzo, 1406-1457",A3786
"Paulus, Julius, fl. ca. 200",A3822
Pseudo-Acro,A3838
"Dositheus, Magister",A3857
Pseudo-Hegesippus,A3835
"Ruggle, George, 1575-1622",A3845
"Muret, Marc-Antoine, 1526-1585",A3873
"Baptista, Mantuanus, 1448-1516",A3892
"Naogeorgus, Thomas, 1508-1563",A3870
"Ulpianus, Domitius, ca. 160-228",A3897
"Clement I, Pope",A3946
"Flaminio, Marco Antonio, 1498-1550",A3968
"Heinsius, Daniel 1580-1655",A3951
"Gnaphaeus, Gulielmus 1493-1568",A3960
"Birck, Sixt, 1501-1554. (Betulius Augustanus, Xystus)",A4075
"Fabricius, Georg 1516-1571",A4033
"Bodin, Jean 1530-1596",A4074
"Comenius, Johann Amos, 1592-1670",A4083
"Alberti, Leon Battista, 1404-1472",A4087
"Euler, Leonhard, 1707-1783",A4169
"Lipsius, Justus, 1547-1606",A4194
"Proba, active 4th century",A4231
"Theodosius I, Emperor of Rome, 347-395",A4232
"Campanella, Tommaso, 1568-1639",A4235
"Victorius, Aquitanus, active 5th century",A4233
"Rufus, Sextus",A4275
"Serenus Sammonicus, Quintus.",A4238
Terentianus Maurus,A4253
"Sacerdos, Marius Plotius, 3rd cent.",A4258
Sulpicius Victor,A4264
"Theodosius II, Emperor of Rome, 401-450",A4281
"Palladius, Rutilius Taurus Aemilianus",A4315
"Paulinus, of Pella",A4293
"Pomponius Porphyrio, 3rd cent.",A4290
"Macarius, of Alexandria, Saint, active 4th century (Macarius Alexandrinus)",A4279
"Macarius, Aegyptius, ca300-ca390",A4294
"Piccolomini, Aeneas Sylvius (Pius II, Pope 1405-1464)",A4288
Albert of Saxony (Albertus de Saxonia 1316-1390),A4280
"Thomas, à Kempis, 1380-1471",A4319
"Joannes, Monachus, active 10th century?",A4306
Reposianus,A4305
"Gregory IX, Pope, approximately 1170-1241",A4320
"Richer, of Saint-Rémy, active 10th century",A4328
"Maximianus, 6th cent.",A4335
"Marcus Aurelius, Emperor of Rome, 121-180",A4322
"Mallius Theodorus, Flavius, fl. 377-409",A4323
Pseudo-Hilarius,A4361
"Joannes, Monachus, active 10th century?",A4356
"Nemesianus, Marcus Aurelius Olympius",A4347
"William, of Ockham, approximately 1285-approximately 1349    ‎",A4354
"Ficino, Marsilio, 1433-1499",A4355
"Nonius Marcellus, 4th cent.",A4349
"Gregory, Saint, Bishop of Tours, 538-594 (Gregorius Turonensis)",A4376
"Rufinianus, Julius",A4374
"Hermas, active 2nd century",A4382
"Bacon, Roger 1214?-1294",A4387
Pseudo-Hyginus,A4396
"Bonaventure, saint, 1221?-1274",A4379
"Jacobus, de Voragine, ca. 1229-1298",A4405
"Julius Victor, C. (Gaius), 4th cent.",A4383
"Eutyches, 6th cent.",A4424
Eugraphius,A4436
"Paris, Matthew",A4403
Licentius of Tagaste,A4406
Odo of Cheriton d. 1247,A4432
"Euanthius, c. 358 (Evanthius)",A4429
"Favonius Eulogius, ca. 400",A4421
"Fortunatianus, Chirius, ca. 4./5.Jh.",A4445
"Fulgentius, Fabius Planciades",A4434
Grillius grammarian 5th cent.?,A4425
"Cornutus, Lucius Annaeus",A4459
"Alanus de Insulis, 1120-1202",A4458
"Averroës, 1126-1198",A4447
"Evagrius, Monachus, active 430",A4444
Eugenius Carthaginiensis,A4442
"Emporius, Orator",A4470
"Cato, Dionysius",A4479
"Paulinus, of Nola, Saint, ca. 353-431",A4499
"Asmonius, Aelius Festus",A4514
Avianus,A4508
"Donatus, Tiberius Claudius",A4491
Martianus Capella,A4501
Luxorius,A4489
"Héloïse, 1101-1164",A4490
"Turpilius, Sex. (Sextus), d. 103 B.C.",A4507
"Valerius Antias, Quintus, 1st cent. B.C.",A4516
"Varro, Marcus Terentius",A4504
"Velius Longus, 2nd cent.",A4513
Egeria (Eucheria),A4519
Anthimus,A4505
"Apuleius, Barbarus",A4502
Audax Grammaticus,A4530
"Caper, Flavius",A4506
"Charisius, Flavius Sosipater.",A4524
"Claudianus, Claudius.",A4503
"Colman, Saint, Bp. of Lindisfarne, d. 676",A4531
"Priscian, fl. ca. 500-530",A4498
"Oppius, C., 1st cent. B.C.",A4557
Ticidas,A4550
"Trajan, Emperor of Rome, 53-117",A4528
Valerius Maximus,A4545
"Valerius Soranus, Q. (Quintus), ca. 140 B.C.-82 B.C.",A4525
"Varro Atacinus, P. Terentius (Publius Terentius), 82 B.C.-ca. 35 B.C.",A4535
"Velleius Paterculus, ca. 19 B.C.-ca. 30 A.D.",A4542
"Volcacius Sedigitus, fl. 100 B.C.",A4532
585,A4529
"Victor, Claudius Marius, active 5th century (Marius Victor)",A4541
"Cledonius, Grammaticus, 5 Jh. n. Chr.",A4521
"Cyprianus Gallus, active 5th century",A4537
"Ninnius Crassus, 1st cent. B.C.?",A4567
Novius,A4549
Phaedrus,A4554
"Pomponius, L. (Lucius), Bononiensis, fl. 100-85 B.C.",A4571
"Porcius Licinus, fl. 2nd cent. B.C.",A4552
"Scribonius Largus, ca. 1-ca. 50",A4555
"Sisenna, L. Cornelius (Lucius Cornelius), ca. 118-67 B.C.",A4572
"Staberius Eros, active 1st century B.C.",A4553
"Sulpicius Apollinaris, Gaius, 2 Jh. n. Chr.",A4569
"Aelius Tubero, Q. (Quintus), b. ca. 76 B.C.",A4538
"Agroecius, Bishop of Sens, 5th cent.",A4548
Pseudo-Augustinus,A4539
Apicius,A4543
Calcidius (Chalcidius),A4544
"Frontinus, Sextus Julius",A4597
"Mummius, 1st cent. B.C.",A4566
"Naevius, Gnaeus, ca. 270-ca. 200 B.C.",A4575
"Nigidius Figulus, Publius, d. 45 B.C.",A4558
"Orbilius Pupillus, L. (Lucius), ca. 114-ca. 14 B.C.",A4564
"Pacuvius, Marcus",A4573
"Trogus, Pompeius",A4591
"Pompilius, fl. 100 B.C.",A4562
"Claudius Quadrigarius, Quintus.",A4559
"Rutilius Lupus, Publius",A4568
"Rutilius Rufus, P. (Publius), ca. 154-ca. 75 B.C.",A4576
"Santra, 1st cent. B.C.",A4584
"Scaurus, Marcus Aemilius",A4565
"Terentius Scaurus, Q. (Quintus)",A4574
Pseudo-Seneca,A4582
"Ena, Sextilius",A4563
Sueius,A4589
"Sulla, Lucius Cornelius.",A4560
"Trabea, 2nd cent. B.C.",A4585
"Gellius, Cn., fl. 154-134 B.C.",A4603
Lactantius Placidus,A4599
"Andronicus, Livius",A4613
"Lutatius Catulus, Q. (Quintus), ca. 121-ca. 60 B.C.",A4600
Petrus Diaconus,A4601
"Memmius, C., -100 B.C.",A4596
"Angilbert, Abbot of Saint-Riquier, 745-814",A4580
"Clotaire II, King of the Franks, 584-629",A4587
"Novius, L. (Lucius), fl. 62-58 B.C.",A4595
"Pollio, Gaius Asinius, 76 B.C.-4 A.D.",A4581
"Postumius Albinus, A. (Aulus), fl. 167-146 B.C.",A4578
"Probus, Marcus Valerius",A4588
Pseudo-Sallust,A4615
"Scaevola, Quintus Mucius, d. 82 B.C.",A4593
"Sevius Nicanor, 2nd/1st cent. B.C.",A4592
